,page_id,post_id,reaction_type,user_id
0,1886953594900349,1886953594900349_1944660209129687,LIKE,943774225651162
1,1886953594900349,1886953594900349_1944660209129687,LIKE,10153573814976518
2,1886953594900349,1886953594900349_1944660209129687,LIKE,150694985336211
3,1886953594900349,1886953594900349_1944660209129687,LIKE,812731265461159
4,1886953594900349,1886953594900349_1944660209129687,LIKE,10152221184862077
5,1886953594900349,1886953594900349_1944660209129687,LIKE,10202492080086616
6,1886953594900349,1886953594900349_1944660209129687,LIKE,277899542407162
7,1886953594900349,1886953594900349_1944660209129687,LIKE,1512730978974144
8,1886953594900349,1886953594900349_1944660209129687,LIKE,10153640553337092
9,1886953594900349,1886953594900349_1944660209129687,LIKE,10152352613786034
10,1886953594900349,1886953594900349_1944660209129687,LIKE,1760082417349139
11,1886953594900349,1886953594900349_1944660209129687,LIKE,10202885345126315
12,1886953594900349,1886953594900349_1944660209129687,LIKE,121773238474797
13,1886953594900349,1886953594900349_1944660209129687,LOVE,574312812673715
14,1886953594900349,1886953594900349_1944660209129687,LOVE,783086911739638
15,1886953594900349,1886953594900349_1944660209129687,LIKE,541063816012215
16,1886953594900349,1886953594900349_1944660209129687,LIKE,10152138189331611
17,1886953594900349,1886953594900349_1944660209129687,LIKE,10152492327506833
18,1886953594900349,1886953594900349_1944660209129687,LIKE,10154133172040593
19,1886953594900349,1886953594900349_1944660209129687,LIKE,884967154859534
20,1886953594900349,1886953594900349_1944660209129687,LIKE,441341382925443
21,1886953594900349,1886953594900349_1944660209129687,LOVE,10152439881609427
22,1886953594900349,1886953594900349_1944660209129687,LIKE,10154743178846739
23,1886953594900349,1886953594900349_1944414495820925,LIKE,1584084958284361
24,1886953594900349,1886953594900349_1944414495820925,LIKE,10202626549538636
25,1886953594900349,1886953594900349_1944414495820925,LIKE,840287479323397
26,1886953594900349,1886953594900349_1944414495820925,LIKE,1969586556587201
27,1886953594900349,1886953594900349_1944414495820925,LIKE,964543680238889
28,1886953594900349,1886953594900349_1944414495820925,LIKE,10152085446518099
29,1886953594900349,1886953594900349_1944414495820925,LIKE,10201969025640439
30,1886953594900349,1886953594900349_1944414495820925,LIKE,137116926865214
31,1886953594900349,1886953594900349_1944414495820925,LIKE,863111123711248
32,1886953594900349,1886953594900349_1944414495820925,LIKE,612230502193456
33,1886953594900349,1886953594900349_1944414495820925,LIKE,765454653567046
34,1886953594900349,1886953594900349_1944414495820925,LIKE,10154593110760254
35,1886953594900349,1886953594900349_1944414495820925,LIKE,872046342819200
36,1886953594900349,1886953594900349_1944414495820925,LIKE,4089345530142
37,1886953594900349,1886953594900349_1944414495820925,LIKE,372936542869779
38,1886953594900349,1886953594900349_1944414495820925,LIKE,10152316594819671
39,1886953594900349,1886953594900349_1944414495820925,LIKE,10203271020608156
40,1886953594900349,1886953594900349_1944414495820925,LIKE,883343048365481
41,1886953594900349,1886953594900349_1944414495820925,LIKE,481504105521765
42,1886953594900349,1886953594900349_1944414495820925,LIKE,858406730865638
43,1886953594900349,1886953594900349_1944414495820925,LIKE,10154743178846739
44,1886953594900349,1886953594900349_1944414495820925,LIKE,297145287147211
45,1886953594900349,1886953594900349_1944414495820925,LIKE,10152323585287651
46,1886953594900349,1886953594900349_1944414495820925,LIKE,10203563795994171
47,1886953594900349,1886953594900349_1944414495820925,LIKE,801577829889171
