,created_time,page_id,post_id
0,2017-10-27,491309534239885,491309534239885_1434882933215869
1,2017-10-22,491309534239885,491309534239885_1430556366981859
2,2017-10-22,491309534239885,491309534239885_1430366870334142
3,2017-10-13,491309534239885,491309534239885_1422202777817218
4,2017-10-08,491309534239885,491309534239885_1418396001531229
5,2017-10-08,491309534239885,491309534239885_1417748021596027
6,2017-10-04,491309534239885,491309534239885_1414602848577211
7,2017-09-27,491309534239885,491309534239885_1408867675817395
8,2017-09-25,491309534239885,491309534239885_1407339839303512
9,2017-09-23,491309534239885,491309534239885_1405478506156312
10,2017-09-19,491309534239885,491309534239885_1402358533134976
11,2017-09-18,491309534239885,491309534239885_1401260713244758
12,2017-09-16,491309534239885,491309534239885_1399897003381129
13,2017-09-15,491309534239885,491309534239885_1398879046816258
14,2017-09-14,491309534239885,491309534239885_1398298286874334
15,2017-09-13,491309534239885,491309534239885_1397477373623092
16,2017-09-11,491309534239885,491309534239885_1395963550441141
17,2017-09-08,491309534239885,491309534239885_1393428027361360
18,2017-09-07,491309534239885,491309534239885_1392892564081573
19,2017-09-06,491309534239885,491309534239885_1392060714164758
20,2017-09-04,491309534239885,491309534239885_1390737687630394
21,2017-08-29,491309534239885,491309534239885_1384706098233553
22,2017-08-27,491309534239885,491309534239885_1383111625059667
23,2017-08-25,491309534239885,491309534239885_1381131768590986
24,2017-08-19,491309534239885,491309534239885_1375920992445397
25,2017-08-14,491309534239885,491309534239885_1371762372861259
26,2017-08-11,491309534239885,491309534239885_1369142053123291
27,2017-08-09,491309534239885,491309534239885_1367400916630738
28,2017-08-03,491309534239885,491309534239885_1361834780520685
29,2017-07-31,491309534239885,491309534239885_1359578034079693
30,2017-07-27,491309534239885,491309534239885_1355918791112284
31,2017-07-24,491309534239885,491309534239885_1352513851452778
32,2017-07-22,491309534239885,491309534239885_1350233645014132
33,2017-07-18,491309534239885,491309534239885_1346450958725734
34,2017-07-18,491309534239885,491309534239885_1346074735430023
35,2017-07-13,491309534239885,491309534239885_1341516965885800
36,2017-07-11,491309534239885,491309534239885_1339292846108212
37,2017-07-10,491309534239885,491309534239885_1338374452866718
38,2017-07-06,491309534239885,491309534239885_1334590653245098
39,2017-06-30,491309534239885,491309534239885_1328491033855060
40,2017-06-28,491309534239885,491309534239885_1325702974133866
41,2017-06-27,491309534239885,491309534239885_1324418027595694
42,2017-06-26,491309534239885,491309534239885_1323441224360041
43,2017-06-23,491309534239885,491309534239885_1320796781291152
44,2017-06-21,491309534239885,491309534239885_1318757991495031
45,2017-06-19,491309534239885,491309534239885_1317263688311128
46,2017-06-18,491309534239885,491309534239885_1316024321768398
47,2017-06-14,491309534239885,491309534239885_1311504888887008
48,2017-06-12,491309534239885,491309534239885_1309745929062904
49,2017-06-08,491309534239885,491309534239885_1306321736071990
50,2017-06-05,491309534239885,491309534239885_1303280163042814
51,2017-06-04,491309534239885,491309534239885_1302098869827610
52,2017-06-03,491309534239885,491309534239885_1300948509942646
53,2017-05-31,491309534239885,491309534239885_1298007666903397
54,2017-05-29,491309534239885,491309534239885_1295462317157932
55,2017-05-28,491309534239885,491309534239885_1294879790549518
56,2017-05-26,491309534239885,491309534239885_1292679817436182
57,2017-05-25,491309534239885,491309534239885_1291575504213280
58,2017-05-23,491309534239885,491309534239885_1289792884391542
59,2017-05-21,491309534239885,491309534239885_1288076414563189
60,2017-05-21,491309534239885,491309534239885_1287897934581037
61,2017-05-19,491309534239885,491309534239885_1286381131399384
62,2017-05-19,491309534239885,491309534239885_1286196411417856
63,2017-05-17,491309534239885,491309534239885_1284458084925022
64,2017-05-14,491309534239885,491309534239885_1281814901856007
65,2017-05-12,491309534239885,491309534239885_1280333082004189
66,2017-05-12,491309534239885,491309534239885_1280273148676849
67,2017-05-09,491309534239885,491309534239885_1277631675607663
68,2017-05-06,491309534239885,491309534239885_1275224319181732
69,2017-05-06,491309534239885,491309534239885_1275040795866751
70,2017-05-04,491309534239885,491309534239885_1273338679370296
71,2017-05-03,491309534239885,491309534239885_1272715262765971
72,2017-05-02,491309534239885,491309534239885_1271439529560211
